[2026-01-16T23:32:47.464Z] 
=== Starting validation for: boy.zip ===
[2026-01-16T23:32:47.465Z] ZIP file size: 1MB
[2026-01-16T23:32:48.062Z] Checking: assets/minecraft/textures/workshop_six/rocks_pebbles/small_rock.png (isDirectory: false)
[2026-01-16T23:32:48.062Z] Found assets folder content
[2026-01-16T23:32:48.062Z] Validating image: assets/minecraft/textures/workshop_six/rocks_pebbles/small_rock.png
[2026-01-16T23:32:48.062Z] Checking: assets/minecraft/textures/workshop_six/shipping_containers_minipack/shipping_container_gray.png (isDirectory: false)
[2026-01-16T23:32:48.063Z] Found assets folder content
[2026-01-16T23:32:48.063Z] Validating image: assets/minecraft/textures/workshop_six/shipping_containers_minipack/shipping_container_gray.png
[2026-01-16T23:32:48.063Z] Checking: assets/minecraft/textures/workshop_six/shipping_containers_minipack/shipping_container_green.png (isDirectory: false)
[2026-01-16T23:32:48.063Z] Found assets folder content
[2026-01-16T23:32:48.063Z] Validating image: assets/minecraft/textures/workshop_six/shipping_containers_minipack/shipping_container_green.png
[2026-01-16T23:32:48.063Z] Checking: assets/minecraft/textures/workshop_six/shipping_containers_minipack/shipping_container_orange.png (isDirectory: false)
[2026-01-16T23:32:48.064Z] Found assets folder content
[2026-01-16T23:32:48.064Z] Validating image: assets/minecraft/textures/workshop_six/shipping_containers_minipack/shipping_container_orange.png
[2026-01-16T23:32:48.064Z] Checking: assets/minecraft/textures/workshop_six/signposts_minipack/signpost.png (isDirectory: false)
[2026-01-16T23:32:48.064Z] Found assets folder content
[2026-01-16T23:32:48.064Z] Validating image: assets/minecraft/textures/workshop_six/signposts_minipack/signpost.png
[2026-01-16T23:32:48.065Z] Checking: assets/minecraft/textures/workshop_six/signposts_minipack/small_signpost.png (isDirectory: false)
[2026-01-16T23:32:48.065Z] Found assets folder content
[2026-01-16T23:32:48.065Z] Validating image: assets/minecraft/textures/workshop_six/signposts_minipack/small_signpost.png
[2026-01-16T23:32:48.065Z] Checking: assets/minecraft/textures/workshop_six/streetlamps/streetlamp.png (isDirectory: false)
[2026-01-16T23:32:48.065Z] Found assets folder content
[2026-01-16T23:32:48.065Z] Validating image: assets/minecraft/textures/workshop_six/streetlamps/streetlamp.png
[2026-01-16T23:32:48.065Z] Checking: assets/minecraft/textures/workshop_six/streetlamps/streetlamp_banners.png (isDirectory: false)
[2026-01-16T23:32:48.066Z] Found assets folder content
[2026-01-16T23:32:48.066Z] Validating image: assets/minecraft/textures/workshop_six/streetlamps/streetlamp_banners.png
[2026-01-16T23:32:48.066Z] Checking: assets/minecraft/textures/workshop_six/streetlamps/streetlamp_planters.png (isDirectory: false)
[2026-01-16T23:32:48.066Z] Found assets folder content
[2026-01-16T23:32:48.066Z] Validating image: assets/minecraft/textures/workshop_six/streetlamps/streetlamp_planters.png
[2026-01-16T23:32:48.066Z] Checking: assets/minecraft/textures/workshop_six/streetlamps/streetlamp_wall.png (isDirectory: false)
[2026-01-16T23:32:48.067Z] Found assets folder content
[2026-01-16T23:32:48.067Z] Validating image: assets/minecraft/textures/workshop_six/streetlamps/streetlamp_wall.png
[2026-01-16T23:32:48.067Z] Checking: assets/minecraft/textures/workshop_six/streetlamps/streetlamp_wall_banner.png (isDirectory: false)
[2026-01-16T23:32:48.067Z] Found assets folder content
[2026-01-16T23:32:48.067Z] Validating image: assets/minecraft/textures/workshop_six/streetlamps/streetlamp_wall_banner.png
[2026-01-16T23:32:48.067Z] Checking: assets/minecraft/textures/workshop_six/streetlamps/streetlamp_wall_planter.png (isDirectory: false)
[2026-01-16T23:32:48.068Z] Found assets folder content
[2026-01-16T23:32:48.068Z] Validating image: assets/minecraft/textures/workshop_six/streetlamps/streetlamp_wall_planter.png
[2026-01-16T23:32:48.068Z] Checking: assets/minecraft/textures/workshop_six/tents_minipack/tent_1.png (isDirectory: false)
[2026-01-16T23:32:48.068Z] Found assets folder content
[2026-01-16T23:32:48.068Z] Validating image: assets/minecraft/textures/workshop_six/tents_minipack/tent_1.png
[2026-01-16T23:32:48.068Z] Checking: assets/minecraft/textures/workshop_six/tents_minipack/tent_1_dyeable.png (isDirectory: false)
[2026-01-16T23:32:48.069Z] Found assets folder content
[2026-01-16T23:32:48.069Z] Validating image: assets/minecraft/textures/workshop_six/tents_minipack/tent_1_dyeable.png
[2026-01-16T23:32:48.069Z] Checking: assets/minecraft/textures/workshop_six/tents_minipack/tent_2.png (isDirectory: false)
[2026-01-16T23:32:48.069Z] Found assets folder content
[2026-01-16T23:32:48.069Z] Validating image: assets/minecraft/textures/workshop_six/tents_minipack/tent_2.png
[2026-01-16T23:32:48.070Z] Checking: assets/minecraft/textures/workshop_six/tents_minipack/tent_2_dyeable.png (isDirectory: false)
[2026-01-16T23:32:48.070Z] Found assets folder content
[2026-01-16T23:32:48.070Z] Validating image: assets/minecraft/textures/workshop_six/tents_minipack/tent_2_dyeable.png
[2026-01-16T23:32:48.070Z] Checking: assets/minecraft/textures/workshop_six/tombstones_minipack/tombstone_1.png (isDirectory: false)
[2026-01-16T23:32:48.070Z] Found assets folder content
[2026-01-16T23:32:48.071Z] Validating image: assets/minecraft/textures/workshop_six/tombstones_minipack/tombstone_1.png
[2026-01-16T23:32:48.071Z] Checking: assets/minecraft/textures/workshop_six/tombstones_minipack/tombstone_2.png (isDirectory: false)
[2026-01-16T23:32:48.071Z] Found assets folder content
[2026-01-16T23:32:48.071Z] Validating image: assets/minecraft/textures/workshop_six/tombstones_minipack/tombstone_2.png
[2026-01-16T23:32:48.071Z] Checking: assets/minecraft/textures/workshop_six/tombstones_minipack/tombstone_3.png (isDirectory: false)
[2026-01-16T23:32:48.071Z] Found assets folder content
[2026-01-16T23:32:48.071Z] Validating image: assets/minecraft/textures/workshop_six/tombstones_minipack/tombstone_3.png
[2026-01-16T23:32:48.072Z] Checking: assets/minecraft/textures/workshop_six/torches_braziers/brazier_stone_short.png (isDirectory: false)
[2026-01-16T23:32:48.072Z] Found assets folder content
[2026-01-16T23:32:48.072Z] Validating image: assets/minecraft/textures/workshop_six/torches_braziers/brazier_stone_short.png
[2026-01-16T23:32:48.072Z] Checking: assets/minecraft/textures/workshop_six/torches_braziers/brazier_stone_tall.png (isDirectory: false)
[2026-01-16T23:32:48.072Z] Found assets folder content
[2026-01-16T23:32:48.072Z] Validating image: assets/minecraft/textures/workshop_six/torches_braziers/brazier_stone_tall.png
[2026-01-16T23:32:48.073Z] Checking: assets/minecraft/textures/workshop_six/torches_braziers/torch_cross.png (isDirectory: false)
[2026-01-16T23:32:48.073Z] Found assets folder content
[2026-01-16T23:32:48.073Z] Validating image: assets/minecraft/textures/workshop_six/torches_braziers/torch_cross.png
[2026-01-16T23:32:48.073Z] Checking: assets/minecraft/textures/workshop_six/torches_braziers/torch_log.png (isDirectory: false)
[2026-01-16T23:32:48.073Z] Found assets folder content
[2026-01-16T23:32:48.073Z] Validating image: assets/minecraft/textures/workshop_six/torches_braziers/torch_log.png
[2026-01-16T23:32:48.074Z] Checking: assets/minecraft/textures/workshop_six/torches_braziers/torch_standing.png (isDirectory: false)
[2026-01-16T23:32:48.074Z] Found assets folder content
[2026-01-16T23:32:48.074Z] Validating image: assets/minecraft/textures/workshop_six/torches_braziers/torch_standing.png
[2026-01-16T23:32:48.074Z] Checking: assets/minecraft/textures/workshop_six/torches_braziers/torch_wall.png (isDirectory: false)
[2026-01-16T23:32:48.074Z] Found assets folder content
[2026-01-16T23:32:48.074Z] Validating image: assets/minecraft/textures/workshop_six/torches_braziers/torch_wall.png
[2026-01-16T23:32:48.075Z] Checking: assets/nexo/textures/entity/equipment/humanoid/forest.png (isDirectory: false)
[2026-01-16T23:32:48.075Z] Found assets folder content
[2026-01-16T23:32:48.075Z] Validating image: assets/nexo/textures/entity/equipment/humanoid/forest.png
[2026-01-16T23:32:48.075Z] Checking: assets/nexo/textures/entity/equipment/humanoid_leggings/forest.png (isDirectory: false)
[2026-01-16T23:32:48.075Z] Found assets folder content
[2026-01-16T23:32:48.075Z] Validating image: assets/nexo/textures/entity/equipment/humanoid_leggings/forest.png
[2026-01-16T23:32:48.076Z] Checking: assets/nexo/textures/entity/equipment/wings/forest.png (isDirectory: false)
[2026-01-16T23:32:48.076Z] Found assets folder content
[2026-01-16T23:32:48.076Z] Validating image: assets/nexo/textures/entity/equipment/wings/forest.png
[2026-01-16T23:32:48.076Z] Checking: assets/nexo/textures/entity/equipment/wolf_body/forest.png (isDirectory: false)
[2026-01-16T23:32:48.076Z] Found assets folder content
[2026-01-16T23:32:48.076Z] Validating image: assets/nexo/textures/entity/equipment/wolf_body/forest.png
[2026-01-16T23:32:48.077Z] Checking: assets/nexo/textures/entity/equipment/llama_body/forest.png (isDirectory: false)
[2026-01-16T23:32:48.077Z] Found assets folder content
[2026-01-16T23:32:48.077Z] Validating image: assets/nexo/textures/entity/equipment/llama_body/forest.png
[2026-01-16T23:32:48.077Z] Checking: assets/nexo/textures/entity/equipment/horse_body/forest.png (isDirectory: false)
[2026-01-16T23:32:48.077Z] Found assets folder content
[2026-01-16T23:32:48.077Z] Validating image: assets/nexo/textures/entity/equipment/horse_body/forest.png
[2026-01-16T23:32:48.077Z] Checking: assets/nexo/textures/item/carpentry_blocks/ashen_oak_door.png (isDirectory: false)
[2026-01-16T23:32:48.078Z] Found assets folder content
[2026-01-16T23:32:48.078Z] Validating image: assets/nexo/textures/item/carpentry_blocks/ashen_oak_door.png
[2026-01-16T23:32:48.078Z] Checking: assets/nexo/textures/item/carpentry_blocks/ashen_oak_door_bottom.png (isDirectory: false)
[2026-01-16T23:32:48.078Z] Found assets folder content
[2026-01-16T23:32:48.078Z] Validating image: assets/nexo/textures/item/carpentry_blocks/ashen_oak_door_bottom.png
[2026-01-16T23:32:48.078Z] Checking: assets/nexo/textures/item/carpentry_blocks/ashen_oak_door_top.png (isDirectory: false)
[2026-01-16T23:32:48.078Z] Found assets folder content
[2026-01-16T23:32:48.079Z] Validating image: assets/nexo/textures/item/carpentry_blocks/ashen_oak_door_top.png
[2026-01-16T23:32:48.079Z] Checking: assets/nexo/textures/item/carpentry_blocks/ashen_oak_leaves.png (isDirectory: false)
[2026-01-16T23:32:48.079Z] Found assets folder content
[2026-01-16T23:32:48.079Z] Validating image: assets/nexo/textures/item/carpentry_blocks/ashen_oak_leaves.png
[2026-01-16T23:32:48.079Z] Checking: assets/nexo/textures/item/carpentry_blocks/ashen_oak_log.png (isDirectory: false)
[2026-01-16T23:32:48.079Z] Found assets folder content
[2026-01-16T23:32:48.080Z] Validating image: assets/nexo/textures/item/carpentry_blocks/ashen_oak_log.png
[2026-01-16T23:32:48.080Z] Checking: assets/nexo/textures/item/carpentry_blocks/ashen_oak_log_top.png (isDirectory: false)
[2026-01-16T23:32:48.080Z] Found assets folder content
[2026-01-16T23:32:48.080Z] Validating image: assets/nexo/textures/item/carpentry_blocks/ashen_oak_log_top.png
[2026-01-16T23:32:48.080Z] Checking: assets/nexo/textures/item/carpentry_blocks/ashen_oak_planks.png (isDirectory: false)
[2026-01-16T23:32:48.081Z] Found assets folder content
[2026-01-16T23:32:48.081Z] Validating image: assets/nexo/textures/item/carpentry_blocks/ashen_oak_planks.png
[2026-01-16T23:32:48.081Z] Checking: assets/nexo/textures/item/carpentry_blocks/ashen_oak_sapling.png (isDirectory: false)
[2026-01-16T23:32:48.081Z] Found assets folder content
[2026-01-16T23:32:48.081Z] Validating image: assets/nexo/textures/item/carpentry_blocks/ashen_oak_sapling.png
[2026-01-16T23:32:48.081Z] Checking: assets/nexo/textures/item/carpentry_blocks/ashen_oak_trapdoor.png (isDirectory: false)
[2026-01-16T23:32:48.082Z] Found assets folder content
[2026-01-16T23:32:48.082Z] Validating image: assets/nexo/textures/item/carpentry_blocks/ashen_oak_trapdoor.png
[2026-01-16T23:32:48.082Z] Checking: pack.mcmeta.json (isDirectory: false)
[2026-01-16T23:32:48.082Z] Checking: nexo_1_21_11/assets/minecraft/atlases/items.json (isDirectory: false)
[2026-01-16T23:32:48.082Z] Found assets folder content
[2026-01-16T23:32:48.082Z] Checking: nexo_1_21_11/assets/minecraft/atlases/blocks.json (isDirectory: false)
[2026-01-16T23:32:48.083Z] Found assets folder content
[2026-01-16T23:32:48.083Z] Checking: nexo_1_21_11/assets/nexo/equipment/forest.json (isDirectory: false)
[2026-01-16T23:32:48.083Z] Found assets folder content
[2026-01-16T23:32:48.084Z] Checking: nexo_1_21_11/assets/nexo/models/equipment/forest.json (isDirectory: false)
[2026-01-16T23:32:48.084Z] Found assets folder content
[2026-01-16T23:32:48.084Z] Checking: nexo_1_21_11/assets/minecraft/shaders/core/rendertype_text.json (isDirectory: false)
[2026-01-16T23:32:48.084Z] Found assets folder content
[2026-01-16T23:32:48.084Z] Checking: nexo_1_21_11/assets/minecraft/shaders/core/rendertype_text.vsh (isDirectory: false)
[2026-01-16T23:32:48.085Z] Found assets folder content
[2026-01-16T23:32:48.085Z] Checking: nexo_1_21_11/assets/minecraft/shaders/core/rendertype_text.fsh (isDirectory: false)
[2026-01-16T23:32:48.085Z] Found assets folder content
[2026-01-16T23:32:48.085Z] Checking: nexo_1_21_11/assets/minecraft/shaders/core/rendertype_text_see_through.json (isDirectory: false)
[2026-01-16T23:32:48.085Z] Found assets folder content
[2026-01-16T23:32:48.085Z] Checking: nexo_1_21_11/assets/minecraft/shaders/core/rendertype_text_see_through.vsh (isDirectory: false)
[2026-01-16T23:32:48.086Z] Found assets folder content
[2026-01-16T23:32:48.086Z] Checking: nexo_1_21_11/assets/minecraft/shaders/core/rendertype_text_see_through.fsh (isDirectory: false)
[2026-01-16T23:32:48.086Z] Found assets folder content
[2026-01-16T23:32:48.086Z] Checking: nexo_1_21_11/assets/minecraft/shaders/include/nexo_gif_utils.glsl (isDirectory: false)
[2026-01-16T23:32:48.086Z] Found assets folder content
[2026-01-16T23:32:48.086Z] Checking: nexo_1_21_1/assets/minecraft/shaders/core/rendertype_text.json (isDirectory: false)
[2026-01-16T23:32:48.087Z] Found assets folder content
[2026-01-16T23:32:48.087Z] Checking: nexo_1_21_1/assets/minecraft/shaders/core/rendertype_text.vsh (isDirectory: false)
[2026-01-16T23:32:48.087Z] Found assets folder content
[2026-01-16T23:32:48.087Z] Checking: nexo_1_21_1/assets/minecraft/shaders/core/rendertype_text.fsh (isDirectory: false)
[2026-01-16T23:32:48.087Z] Found assets folder content
[2026-01-16T23:32:48.088Z] Checking: nexo_1_21_1/assets/minecraft/shaders/core/rendertype_text_see_through.json (isDirectory: false)
[2026-01-16T23:32:48.088Z] Found assets folder content
[2026-01-16T23:32:48.088Z] Checking: nexo_1_21_1/assets/minecraft/shaders/core/rendertype_text_see_through.vsh (isDirectory: false)
[2026-01-16T23:32:48.088Z] Found assets folder content
[2026-01-16T23:32:48.088Z] Checking: nexo_1_21_1/assets/minecraft/shaders/core/rendertype_text_see_through.fsh (isDirectory: false)
[2026-01-16T23:32:48.088Z] Found assets folder content
[2026-01-16T23:32:48.089Z] Checking: nexo_1_21_1/assets/minecraft/shaders/include/nexo_gif_utils.glsl (isDirectory: false)
[2026-01-16T23:32:48.089Z] Found assets folder content
[2026-01-16T23:32:48.089Z] Checking: nexo_1_21_3/assets/minecraft/shaders/core/rendertype_text.json (isDirectory: false)
[2026-01-16T23:32:48.089Z] Found assets folder content
[2026-01-16T23:32:48.089Z] Checking: nexo_1_21_3/assets/minecraft/shaders/core/rendertype_text.vsh (isDirectory: false)
[2026-01-16T23:32:48.090Z] Found assets folder content
[2026-01-16T23:32:48.090Z] Checking: nexo_1_21_3/assets/minecraft/shaders/core/rendertype_text.fsh (isDirectory: false)
[2026-01-16T23:32:48.090Z] Found assets folder content
[2026-01-16T23:32:48.090Z] Checking: nexo_1_21_3/assets/minecraft/shaders/core/rendertype_text_see_through.json (isDirectory: false)
[2026-01-16T23:32:48.090Z] Found assets folder content
[2026-01-16T23:32:48.090Z] Checking: nexo_1_21_3/assets/minecraft/shaders/core/rendertype_text_see_through.vsh (isDirectory: false)
[2026-01-16T23:32:48.091Z] Found assets folder content
[2026-01-16T23:32:48.091Z] Checking: nexo_1_21_3/assets/minecraft/shaders/core/rendertype_text_see_through.fsh (isDirectory: false)
[2026-01-16T23:32:48.091Z] Found assets folder content
[2026-01-16T23:32:48.091Z] Checking: nexo_1_21_3/assets/minecraft/shaders/include/nexo_gif_utils.glsl (isDirectory: false)
[2026-01-16T23:32:48.091Z] Found assets folder content
[2026-01-16T23:32:48.091Z] Checking: nexo_1_21_4/assets/minecraft/shaders/core/rendertype_text.json (isDirectory: false)
